year,engine_volume,mileage,horsepower,price
2008,2.9,54742.0,252.0,45850.33
1998,2.4,73650.0,208.0,35310.1
2000,2.5,67586.0,217.0,37296.48
2013,0.8,136314.0,69.0,17097.1
2000,2.2,165576.0,191.0,29164.43
1996,1.4,104473.0,122.0,20766.65
2012,2.6,158314.0,226.0,41212.72
2007,2.3,167624.0,200.0,38213.85
2003,1.8,115735.0,156.0,29504.76
2017,2.6,140402.0,226.0,41136.25
2013,2.6,108833.0,226.0,42100.95
2007,3.7,63859.0,321.0,58992.15
2005,3.0,82662.0,261.0,46418.57
1995,2.7,136307.0,235.0,40487.25
2018,1.7,113934.0,148.0,31431.67
2016,1.6,156859.0,139.0,27459.42
2001,3.0,25651.0,261.0,49757.04
2019,2.3,37671.0,200.0,39983.72
2015,2.7,43589.0,235.0,46506.35
2009,3.3,128333.0,287.0,52570.25
1995,1.3,51095.0,113.0,19463.15
2006,3.6,136006.0,313.0,49269.18
2020,3.3,157650.0,287.0,55303.97
2001,0.9,195812.0,78.0,12807.27
2009,4.4,190295.0,382.0,64917.55
2015,2.8,85229.0,243.0,43008.54
2013,2.1,36518.0,182.0,36112.39
2022,2.9,88403.0,252.0,50536.51
2023,1.7,168842.0,148.0,30969.18
2019,2.9,100515.0,252.0,45800.1
1995,1.9,118784.0,165.0,27424.43
2011,4.1,92142.0,356.0,67605.79
2011,2.5,199060.0,217.0,40682.52
1997,3.0,69277.0,261.0,47925.36
2006,1.9,123338.0,165.0,27775.8
2000,3.2,175412.0,278.0,48380.66
2020,2.5,212077.0,217.0,39269.01
2005,1.4,85260.0,122.0,25002.18
1997,2.3,168040.0,200.0,30936.01
2002,4.0,88387.0,347.0,62097.93
2008,3.2,188858.0,278.0,51749.7
2008,2.2,206473.0,191.0,35045.56
2004,1.0,75520.0,87.0,15477.77
1996,1.8,152673.0,156.0,22625.19
2008,1.4,175664.0,122.0,23568.78
2003,1.0,105287.0,87.0,18901.44
1997,3.1,147386.0,269.0,45747.51
2015,2.5,150001.0,217.0,40198.82
2020,3.9,220483.0,339.0,62105.82
2002,1.7,21450.0,148.0,29517.37
2010,2.5,117204.0,217.0,40379.21
1996,1.4,57487.0,122.0,19590.06
2000,2.0,120690.0,174.0,32146.81
2022,2.3,80857.0,200.0,45892.66
2015,2.2,107254.0,191.0,40665.41
2023,2.5,76293.0,217.0,41160.26
2020,3.3,127768.0,287.0,57700.63
2019,3.2,173695.0,278.0,53522.76
2006,1.9,101363.0,165.0,29448.1
1999,2.5,191531.0,217.0,31436.73
1996,3.1,172198.0,269.0,43727.3
2010,3.3,221703.0,287.0,50718.3
1999,2.0,140568.0,174.0,26998.23
2009,3.1,116918.0,269.0,51730.13
2006,2.8,40738.0,243.0,48226.18
1998,1.6,80916.0,139.0,25320.42
2009,3.1,109605.0,269.0,46706.66
2005,2.6,115525.0,226.0,40127.03
2010,1.1,237436.0,96.0,17986.73
2017,2.3,109651.0,200.0,41216.59
2000,2.5,31582.0,217.0,38345.8
2008,2.0,153229.0,174.0,30483.98
2012,3.5,150325.0,304.0,53913.26
2006,3.5,97054.0,304.0,54356.88
2021,2.2,226384.0,191.0,35598.08
2005,2.1,25169.0,182.0,34019.69
2007,2.4,182473.0,208.0,36167.07
2015,2.3,105445.0,200.0,39488.46
2017,2.0,72479.0,174.0,38524.05
2005,0.8,240020.0,69.0,6760.85
2017,3.9,156835.0,339.0,65185.25
2010,2.5,105078.0,217.0,39373.21
2009,2.4,104062.0,208.0,42764.79
2015,2.8,133771.0,243.0,47481.83
2022,2.4,96902.0,208.0,44221.21
2009,2.2,184980.0,191.0,33820.28
2019,1.7,124384.0,148.0,35251.1
1998,1.0,170878.0,87.0,13027.06
2005,1.4,130396.0,122.0,25294.98
2013,1.6,163492.0,139.0,25627.73
2009,3.0,187275.0,261.0,47502.92
1998,3.1,204046.0,269.0,47538.0
2015,1.8,144547.0,156.0,29114.43
2007,0.8,76673.0,69.0,16075.41
2016,2.5,111371.0,217.0,41094.46
2013,2.2,118693.0,191.0,37779.64
1996,2.1,91340.0,182.0,34756.49
2008,3.3,82992.0,287.0,51064.76
2023,2.6,128725.0,226.0,46026.26
1998,1.7,70835.0,148.0,24522.96
2010,1.5,61130.0,130.0,26681.07
2015,2.3,35278.0,200.0,42441.97
2014,1.8,144017.0,156.0,29927.57
2008,2.4,137062.0,208.0,41049.26
2021,3.3,103766.0,287.0,57268.02
2023,1.4,169712.0,122.0,24021.21
2009,2.6,70060.0,226.0,43651.28
2022,3.2,139044.0,278.0,57073.08
1997,2.4,122708.0,208.0,36052.66
2002,3.1,82966.0,269.0,48553.78
2010,2.3,95373.0,200.0,37570.5
2004,2.6,91525.0,226.0,40769.73
1998,2.9,132638.0,252.0,42636.04
2012,2.0,149671.0,174.0,27987.71
1996,4.1,98680.0,356.0,61808.55
2011,3.0,84395.0,261.0,51289.18
2007,3.5,126861.0,304.0,52965.96
1998,3.4,37412.0,295.0,52960.01
2020,2.8,121718.0,243.0,48650.32
2019,3.6,198089.0,313.0,59414.29
2005,2.7,84802.0,235.0,43010.08
2001,1.9,111157.0,165.0,30091.95
2006,2.5,171228.0,217.0,35656.14
2004,1.7,157734.0,148.0,23745.26
2001,0.8,123092.0,69.0,12970.32
2007,1.8,117074.0,156.0,28652.45
2001,2.6,58222.0,226.0,37752.44
2018,3.3,144558.0,287.0,55055.09
2011,1.8,52831.0,156.0,29401.96
2004,3.3,16741.0,287.0,58827.9
2023,1.5,170405.0,130.0,23698.09
2004,1.8,139349.0,156.0,27748.42
2018,3.7,163987.0,321.0,57531.87
1998,2.5,83175.0,217.0,39658.66
2014,2.4,143318.0,208.0,38735.98
1998,2.7,98047.0,235.0,42572.98
2016,1.5,103638.0,130.0,29189.27
2001,2.2,168688.0,191.0,29908.66
2016,2.5,112510.0,217.0,41023.47
1995,3.5,85181.0,304.0,51236.68
2006,1.2,51724.0,104.0,21344.66
2018,3.9,138034.0,339.0,63133.72
2007,2.4,172974.0,208.0,38140.99
2004,1.6,80844.0,139.0,26654.33
2009,1.5,154449.0,130.0,23032.33
2021,2.7,72861.0,235.0,46265.29
2007,1.4,157465.0,122.0,20548.85
2017,2.1,121646.0,182.0,37154.92
2016,2.3,133392.0,200.0,38608.97
2016,3.4,85129.0,295.0,60837.68
2015,3.3,137878.0,287.0,53630.12
2016,2.0,90116.0,174.0,35977.21
2022,2.3,99316.0,200.0,38062.85
2003,1.2,44119.0,104.0,18097.73
2020,0.9,81392.0,78.0,18179.63
2003,1.5,93725.0,130.0,22941.57
2009,3.4,135640.0,295.0,50323.26
2004,3.1,149783.0,269.0,44616.87
2018,2.8,89603.0,243.0,49492.72
2020,1.3,111778.0,113.0,23977.1
2019,1.9,204319.0,165.0,31952.65
2023,1.8,126555.0,156.0,34853.91
2004,2.4,93155.0,208.0,39715.42
2002,2.3,36018.0,200.0,37865.67
2018,1.7,77304.0,148.0,32732.27
2010,2.8,75357.0,243.0,48081.04
2011,2.7,218894.0,235.0,42191.17
2020,1.9,77577.0,165.0,37640.67
2021,2.7,122552.0,235.0,42535.02
1999,3.4,138538.0,295.0,50046.4
1998,3.6,175326.0,313.0,52186.11
2012,2.9,120401.0,252.0,46890.95
2018,2.9,94484.0,252.0,49834.66
2013,2.3,91173.0,200.0,38356.11
1998,3.3,137819.0,287.0,50110.07
2022,1.6,85783.0,139.0,30389.22
2001,3.2,64791.0,278.0,49310.7
2004,2.3,94475.0,200.0,39276.56
2019,3.7,53776.0,321.0,65486.22
2012,3.0,212531.0,261.0,46640.33
2013,2.4,149828.0,208.0,37801.8
1998,2.3,201042.0,200.0,28599.77
2004,2.9,144272.0,252.0,43854.7
1995,2.9,196230.0,252.0,41107.51
2017,2.2,138373.0,191.0,36175.65
2012,2.6,156309.0,226.0,41722.01
1999,3.2,13314.0,278.0,49763.28
2009,1.4,74284.0,122.0,21459.48
2011,3.1,121846.0,269.0,49974.16
1997,2.9,123059.0,252.0,43429.05
2006,3.4,116181.0,295.0,53203.27
1996,1.9,142650.0,165.0,29933.8
1995,2.5,144710.0,217.0,34712.48
2017,2.7,163256.0,235.0,43780.19
2015,3.1,153450.0,269.0,54466.05
2011,2.8,180204.0,243.0,41252.73
2016,1.5,180612.0,130.0,24450.16
2010,2.7,128733.0,235.0,44086.0
1999,4.1,224082.0,356.0,60830.76
2009,3.0,187967.0,261.0,47921.74
1997,3.8,79652.0,330.0,55087.09
2022,3.3,139630.0,287.0,58941.18
2001,3.6,27869.0,313.0,57666.75
2005,2.7,36290.0,235.0,42584.94
2004,2.9,95025.0,252.0,43904.05
2003,2.7,76228.0,235.0,42747.34
2008,2.5,95333.0,217.0,44821.23
2007,3.1,136425.0,269.0,48592.59
2023,2.1,181265.0,182.0,41059.46
2019,4.0,178588.0,347.0,65947.64
2019,1.8,140660.0,156.0,29585.0
1996,3.1,65644.0,269.0,49489.43
1997,3.6,92131.0,313.0,52010.02
2001,2.4,151859.0,208.0,34193.51
2015,1.6,78694.0,139.0,30092.81
2012,3.4,56654.0,295.0,56147.01
1997,2.7,144616.0,235.0,40845.45
2004,3.2,117582.0,278.0,50302.11
2016,2.4,109454.0,208.0,40770.28
2023,3.9,175490.0,339.0,67468.4
2001,0.8,174440.0,69.0,9848.27
2003,2.8,209056.0,243.0,38613.71
2011,3.6,87429.0,313.0,59144.94
2005,2.6,141487.0,226.0,39952.12
2001,2.7,120950.0,235.0,41353.45
2018,2.2,136916.0,191.0,39431.49
2022,2.5,63281.0,217.0,45164.54
2008,1.2,49876.0,104.0,25844.11
2013,1.9,117989.0,165.0,32968.26
1998,1.9,77874.0,165.0,28061.45
2020,3.0,166910.0,261.0,51068.71
2000,2.0,44966.0,174.0,31781.26
2004,2.1,49090.0,182.0,34673.55
2001,2.2,99167.0,191.0,31606.46
2007,1.9,43096.0,165.0,30564.37
2008,2.7,203800.0,235.0,42971.1
1998,2.8,110854.0,243.0,39151.69
2002,3.2,89860.0,278.0,49161.53
1999,3.0,143398.0,261.0,44841.41
1995,2.9,164192.0,252.0,43734.98
1998,2.2,130348.0,191.0,31160.26
1997,2.2,116595.0,191.0,33691.66
2003,1.8,70826.0,156.0,28851.09
2002,1.8,151545.0,156.0,22371.51
1995,2.7,190835.0,235.0,37371.01
2021,1.9,109014.0,165.0,34933.56
2000,3.7,77561.0,321.0,57420.47
2003,2.5,129075.0,217.0,36870.01
2001,3.7,120132.0,321.0,54711.53
1998,3.0,59182.0,261.0,48441.49
2007,1.9,94866.0,165.0,30556.21
2011,2.5,209424.0,217.0,34677.5
2022,1.2,52622.0,104.0,27237.69
1996,2.7,85469.0,235.0,41993.5
2022,2.0,72564.0,174.0,39555.3
1999,1.6,76985.0,139.0,23554.26
2006,3.7,97726.0,321.0,57855.96
2021,3.3,142419.0,287.0,56377.25
2015,3.3,185428.0,287.0,54344.7
2002,3.1,130166.0,269.0,47831.62
2000,1.5,85781.0,130.0,24861.65
2002,2.2,196996.0,191.0,30157.3
2012,2.2,16572.0,191.0,34646.8
1997,1.1,153674.0,96.0,16884.8
2016,2.1,68662.0,182.0,35655.34
2006,2.1,117454.0,182.0,32959.1
2023,2.6,148155.0,226.0,46833.97
2020,4.5,39731.0,391.0,75689.22
1997,2.5,127083.0,217.0,37811.49
2016,2.6,130924.0,226.0,48467.83
2000,2.3,193117.0,200.0,33773.64
1996,3.1,255757.0,269.0,40364.43
2017,1.6,42352.0,139.0,28174.52
2006,4.0,190858.0,347.0,61331.63
1996,2.4,118106.0,208.0,34948.31
2000,2.2,79571.0,191.0,31261.0
2011,3.3,138453.0,287.0,54774.07
1997,1.8,54885.0,156.0,29147.33
1996,3.1,57869.0,269.0,46849.7
2017,3.6,33242.0,313.0,65775.1
2014,2.3,147304.0,200.0,40086.34
2002,4.1,136351.0,356.0,59738.3
2016,3.0,79281.0,261.0,53271.58
2006,3.0,196180.0,261.0,45452.27
2020,3.6,86852.0,313.0,64719.68
1998,3.8,184149.0,330.0,56685.49
1999,2.7,126104.0,235.0,41099.75
2007,3.1,86182.0,269.0,50304.92
2023,3.6,114251.0,313.0,58756.73
2009,1.6,57313.0,139.0,27263.02
2019,1.1,130837.0,96.0,22377.04
2017,2.5,121528.0,217.0,39804.45
2010,1.1,146372.0,96.0,19798.17
2004,2.2,163958.0,191.0,31578.35
2019,2.8,125781.0,243.0,46753.03
2017,2.3,46184.0,200.0,42942.54
2010,2.4,166618.0,208.0,36635.11
2006,1.7,120733.0,148.0,28257.22
2011,3.1,25297.0,269.0,52494.22
2010,1.6,135481.0,139.0,24474.54
2006,0.8,139256.0,69.0,14958.22
2002,2.3,102076.0,200.0,37459.97
2014,3.2,110108.0,278.0,54463.66
1997,2.6,90237.0,226.0,42712.02
2010,1.6,140806.0,139.0,25633.6
2007,2.6,127000.0,226.0,37058.98
2017,2.9,74589.0,252.0,48482.07
2022,2.6,200899.0,226.0,45490.95
2013,2.3,86710.0,200.0,39123.95
2002,2.9,0.0,252.0,44390.45
2016,1.1,96466.0,96.0,18570.82
1999,1.8,171547.0,156.0,28161.9
2014,1.5,109673.0,130.0,28117.72
2002,3.6,38261.0,313.0,55780.04
2018,3.1,68595.0,269.0,56964.12
2006,2.6,65951.0,226.0,47514.38
1995,1.3,91236.0,113.0,20790.85
2019,3.1,106915.0,269.0,54031.64
2015,3.6,144693.0,313.0,59013.16
2014,3.0,126422.0,261.0,50834.41
2000,2.5,128820.0,217.0,41178.56
2016,3.0,208968.0,261.0,45670.57
2012,2.7,163041.0,235.0,42410.16
2002,3.2,158640.0,278.0,47555.07
2001,3.2,29342.0,278.0,51799.65
1995,2.3,82410.0,200.0,37127.3
2015,2.0,40149.0,174.0,37400.84
2010,2.2,81547.0,191.0,38218.95
2006,2.9,159743.0,252.0,45675.93
2000,2.2,100359.0,191.0,33534.47
2014,1.9,173622.0,165.0,30485.96
1996,2.5,154657.0,217.0,35551.67
2023,3.4,122523.0,295.0,56513.96
2008,2.6,174802.0,226.0,38763.91
1998,2.3,188221.0,200.0,32931.65
1995,2.8,142719.0,243.0,38950.59
2017,2.6,131498.0,226.0,47536.87
2012,1.0,151668.0,87.0,18071.7
2007,3.1,49671.0,269.0,53100.63
1996,2.8,114121.0,243.0,38446.83
2003,2.5,118800.0,217.0,35988.61
2015,3.3,101563.0,287.0,54335.42
1996,3.5,80525.0,304.0,54218.1
2021,3.1,169902.0,269.0,50533.07
2019,1.8,128503.0,156.0,32219.15
2003,1.8,133050.0,156.0,29503.69
1995,3.4,191229.0,295.0,46892.74
2005,1.0,110234.0,87.0,15221.19
1997,2.4,100561.0,208.0,36949.92
2014,2.9,188065.0,252.0,43391.49
2017,1.1,45463.0,96.0,22792.21
2020,2.7,122560.0,235.0,46750.16
1998,3.3,83118.0,287.0,50986.42
2012,1.3,134634.0,113.0,24358.71
2017,3.8,148598.0,330.0,63364.28
2000,1.7,151380.0,148.0,24131.02
1997,3.0,171312.0,261.0,44792.22
2016,2.4,107374.0,208.0,42071.53
2005,2.6,110489.0,226.0,42222.14
2009,1.5,146330.0,130.0,23197.3
2016,3.5,164375.0,304.0,57534.48
2022,2.8,54985.0,243.0,49940.98
1999,3.8,135706.0,330.0,56431.78
2014,1.5,100238.0,130.0,27471.67
2004,2.4,124358.0,208.0,41252.08
2006,2.7,102166.0,235.0,41012.46
2009,2.5,83863.0,217.0,43488.0
2011,3.0,69074.0,261.0,52547.6
2004,2.3,112449.0,200.0,37580.87
2000,4.2,137920.0,365.0,61558.63
2012,2.5,89850.0,217.0,45249.55
2007,0.8,179491.0,69.0,11804.39
1997,2.6,242923.0,226.0,36373.53
2018,3.5,140656.0,304.0,57651.53
2004,1.8,117938.0,156.0,27451.28
2008,1.7,74387.0,148.0,30194.61
2000,1.8,138503.0,156.0,30223.48
1997,1.6,193859.0,139.0,21714.36
2010,2.1,217424.0,182.0,35907.04
2001,3.2,189808.0,278.0,46188.51
2014,3.7,162165.0,321.0,58765.5
2008,0.8,140510.0,69.0,11311.84
2003,2.2,67567.0,191.0,34109.65
2009,2.7,115014.0,235.0,42977.48
2015,2.7,109206.0,235.0,44704.38
1997,4.0,115340.0,347.0,57285.41
1996,0.9,84029.0,78.0,11631.43
2021,0.8,157893.0,69.0,16646.54
1996,4.1,106307.0,356.0,63059.55
1997,3.1,102248.0,269.0,43048.92
2012,2.0,84199.0,174.0,30386.43
2008,2.6,131615.0,226.0,37618.82
2014,2.7,194839.0,235.0,41181.85
2012,2.0,119490.0,174.0,34923.91
2004,2.6,134087.0,226.0,39164.76
2019,2.8,216763.0,243.0,44477.12
1996,4.1,180172.0,356.0,58016.22
2019,3.3,149387.0,287.0,50781.17
2023,3.9,147285.0,339.0,66513.34
2016,1.4,89847.0,122.0,29227.67
1995,2.2,84957.0,191.0,31710.49
1998,2.7,127070.0,235.0,39977.41
2008,1.0,128339.0,87.0,17411.54
1995,3.4,77512.0,295.0,48435.83
2008,3.0,155165.0,261.0,45706.37
2010,2.2,106135.0,191.0,39912.37
2016,2.4,176366.0,208.0,39290.21
2008,3.5,117230.0,304.0,55454.69
2023,1.9,112804.0,165.0,34183.35
2014,3.5,73130.0,304.0,57073.41
1997,2.3,78607.0,200.0,35986.11
1997,3.1,185888.0,269.0,42225.93
2003,2.6,133448.0,226.0,42833.65
2000,4.3,139465.0,373.0,60757.57
2019,1.8,200032.0,156.0,29327.77
2007,2.0,54121.0,174.0,30858.79
2015,1.3,153563.0,113.0,25778.97
1996,1.6,40605.0,139.0,24740.99
2002,3.1,98117.0,269.0,47072.74
2015,3.8,62746.0,330.0,63793.59
1996,3.2,162930.0,278.0,48539.17
1998,2.5,25514.0,217.0,39730.88
2019,1.8,108496.0,156.0,35215.9
2009,3.2,62061.0,278.0,51628.59
1998,1.7,77260.0,148.0,24105.23
2007,1.4,84964.0,122.0,24495.69
2022,2.3,185955.0,200.0,38058.7
2006,0.9,103239.0,78.0,17042.28
2022,1.4,206366.0,122.0,24613.77
2007,4.0,216829.0,347.0,59446.26
2008,1.2,225684.0,104.0,13158.52
2014,1.5,117062.0,130.0,26462.5
2012,2.6,130518.0,226.0,41883.3
2023,2.6,138898.0,226.0,47780.5
2022,2.3,101626.0,200.0,43346.17
2000,0.9,141219.0,78.0,12943.76
2023,3.2,73240.0,278.0,52869.64
2005,2.1,26226.0,182.0,34450.11
1996,3.5,155707.0,304.0,52753.56
2022,2.0,102511.0,174.0,36686.47
2017,3.3,71165.0,287.0,53799.97
2013,3.5,77489.0,304.0,59825.71
2013,2.1,195756.0,182.0,30156.22
1999,3.2,143206.0,278.0,46918.73
2013,1.4,43885.0,122.0,27995.98
1996,2.7,60651.0,235.0,41153.97
2004,3.5,105406.0,304.0,51626.43
2019,2.9,143820.0,252.0,46770.55
1996,4.4,80271.0,382.0,64455.1
2005,3.0,111353.0,261.0,48376.61
2012,2.2,125728.0,191.0,36781.79
2023,4.8,126763.0,417.0,78039.23
2018,3.8,243.0,330.0,66311.62
2009,1.2,131082.0,104.0,18853.7
2003,1.9,33357.0,165.0,33075.31
2017,1.7,105680.0,148.0,31903.59
2013,3.0,94929.0,261.0,49177.9
2003,3.0,66063.0,261.0,47039.18
1997,3.0,162158.0,261.0,42427.2
2015,1.2,63801.0,104.0,25863.34
2003,2.0,93853.0,174.0,32036.55
2022,2.4,163937.0,208.0,40982.47
2008,1.0,92425.0,87.0,16150.19
2013,1.8,82075.0,156.0,32983.98
2001,3.6,106592.0,313.0,55814.71
2010,1.3,147025.0,113.0,20745.84
2010,3.7,192315.0,321.0,55800.77
2022,3.4,73194.0,295.0,58547.66
1995,2.3,77246.0,200.0,31821.01
1998,2.0,106183.0,174.0,29937.05
1998,3.2,131507.0,278.0,43852.35
2001,1.9,81488.0,165.0,27211.05
2002,1.9,154428.0,165.0,27188.97
2011,2.5,74136.0,217.0,40701.06
1999,0.8,24957.0,69.0,14915.74
2001,1.3,146589.0,113.0,19674.25
2022,2.2,152379.0,191.0,41513.71
2014,2.9,172233.0,252.0,46589.38
2023,1.9,20405.0,165.0,38341.41
2014,2.3,86719.0,200.0,37260.35
1998,1.2,107447.0,104.0,15335.42
2022,3.2,207848.0,278.0,52523.45
2000,2.7,112040.0,235.0,40953.56
2001,2.7,52674.0,235.0,43184.66
2012,2.9,134837.0,252.0,49297.5
1999,2.6,185473.0,226.0,34832.11
2014,2.1,174832.0,182.0,37617.16
2023,3.4,148090.0,295.0,54189.92
1997,2.6,133132.0,226.0,38547.63
2001,2.4,6612.0,208.0,36638.52
2021,2.5,121283.0,217.0,45202.48
2022,2.5,128907.0,217.0,40891.93
2016,2.4,112005.0,208.0,35476.08
2008,2.9,155355.0,252.0,45326.24
2001,1.8,111200.0,156.0,27211.61
1999,1.8,101572.0,156.0,29319.47
2023,2.9,171950.0,252.0,49266.64
2016,2.4,99321.0,208.0,39775.08
1999,3.3,123233.0,287.0,48124.81
2017,2.8,164877.0,243.0,52373.49
1996,2.1,69467.0,182.0,29777.68
2021,3.0,64041.0,261.0,53864.43
2015,3.5,187897.0,304.0,56108.25
2016,2.9,90364.0,252.0,50189.14
2000,3.0,154622.0,261.0,45135.64
2009,2.4,31234.0,208.0,40367.5
2015,3.3,0.0,287.0,53625.9
2004,2.0,138212.0,174.0,31083.34
2017,2.8,113624.0,243.0,47224.06
2020,4.6,138682.0,400.0,74907.95
2018,2.9,213735.0,252.0,47674.79
2001,2.2,58133.0,191.0,34038.9
1999,2.2,121909.0,191.0,31397.64
1995,2.4,193873.0,208.0,34353.0
2007,3.2,65350.0,278.0,50874.22
2015,2.6,90764.0,226.0,43295.77
2020,2.0,31636.0,174.0,37131.99
2012,2.0,231892.0,174.0,31970.0
2007,2.6,9773.0,226.0,43531.01
2015,2.5,159929.0,217.0,45393.36
2015,2.9,54010.0,252.0,49836.27
2012,3.2,67455.0,278.0,50564.98
1999,4.7,173198.0,408.0,68005.3
2007,1.3,82874.0,113.0,23845.25
1998,3.0,152589.0,261.0,42454.76
2011,2.6,189002.0,226.0,40541.21
1997,1.0,130035.0,87.0,15787.71
2011,3.5,164464.0,304.0,56959.72
2022,2.8,124034.0,243.0,47435.15
2005,3.1,126350.0,269.0,47311.22
2015,1.1,88254.0,96.0,22040.93
2014,2.3,216443.0,200.0,38959.86
2017,1.6,157142.0,139.0,25939.28
2015,4.2,146090.0,365.0,67640.44
2020,3.4,158515.0,295.0,56114.72
1998,2.0,86135.0,174.0,28507.33
1996,1.3,166549.0,113.0,19573.44
2014,2.7,197794.0,235.0,44781.91
2010,3.4,50965.0,295.0,58825.65
2022,1.1,147078.0,96.0,24806.18
2012,1.8,123140.0,156.0,30477.2
2002,1.6,94041.0,139.0,26488.41
1997,3.2,65337.0,278.0,49195.91
2003,2.2,172596.0,191.0,30730.25
2023,2.2,130399.0,191.0,37012.7
2014,2.6,109643.0,226.0,44239.34
2023,1.8,147119.0,156.0,33337.67
2000,1.3,113626.0,113.0,18976.82
2004,3.6,84796.0,313.0,56000.81
2015,3.7,126448.0,321.0,63361.29
2004,2.6,118600.0,226.0,35913.47
2007,2.7,31291.0,235.0,46231.08
2011,3.5,88522.0,304.0,58325.48
2003,2.6,56780.0,226.0,43486.12
2011,2.2,37430.0,191.0,35637.88
2018,2.5,143385.0,217.0,41703.65
2003,3.6,86562.0,313.0,55154.18
2003,2.5,172070.0,217.0,37641.81
1995,2.0,28570.0,174.0,28611.92
1996,2.6,105112.0,226.0,38973.93
2022,3.0,89204.0,261.0,50703.5
2010,2.9,41102.0,252.0,47955.69
2023,2.9,120254.0,252.0,53120.57
1995,1.8,45467.0,156.0,29023.74
2004,3.1,131136.0,269.0,47650.35
2012,2.5,156038.0,217.0,37382.55
2020,1.9,133378.0,165.0,34810.23
2022,3.1,139694.0,269.0,53383.44
2002,2.1,171562.0,182.0,26521.98
2015,1.2,118662.0,104.0,23172.8
2022,1.7,78699.0,148.0,31039.04
2005,2.4,89552.0,208.0,35255.0
2017,3.0,90631.0,261.0,48692.64
1996,1.8,67833.0,156.0,22745.58
2002,2.3,159211.0,200.0,33320.9
2021,1.5,146345.0,130.0,26053.92
2016,3.3,36750.0,287.0,58793.11
2002,3.9,78684.0,339.0,59523.44
2011,3.8,65401.0,330.0,60290.96
2009,3.3,135867.0,287.0,48695.94
2011,3.2,173825.0,278.0,49107.19
2022,0.8,142409.0,69.0,20621.85
2017,2.6,84940.0,226.0,48126.51
2018,2.1,104051.0,182.0,36514.57
2007,3.2,50357.0,278.0,51775.6
2013,0.8,54192.0,69.0,18872.53
1999,2.7,162302.0,235.0,37156.09
2006,2.3,192206.0,200.0,35231.99
1995,3.4,84262.0,295.0,55132.64
2017,3.7,122406.0,321.0,62055.76
1999,1.8,156026.0,156.0,27183.81
2002,1.8,36808.0,156.0,32348.09
2007,2.7,67566.0,235.0,45832.92
2002,3.9,219682.0,339.0,56136.89
2019,2.5,72114.0,217.0,42049.67
2017,1.5,101908.0,130.0,27731.77
2005,2.0,89853.0,174.0,30367.1
1995,2.7,20261.0,235.0,41069.07
2007,2.7,124136.0,235.0,40838.88
2013,1.9,118737.0,165.0,31639.45
2018,2.0,129043.0,174.0,32235.47
1997,1.7,115771.0,148.0,23358.27
2018,3.4,97007.0,295.0,57784.88
2011,1.8,94136.0,156.0,32213.02
1999,2.1,94991.0,182.0,32657.2
2014,2.1,70566.0,182.0,36146.81
2015,1.2,78310.0,104.0,23750.75
2002,1.8,71404.0,156.0,32665.32
2020,3.5,148671.0,304.0,56363.62
2008,1.5,135305.0,130.0,27656.13
1998,1.7,121357.0,148.0,22014.59
2005,1.4,217113.0,122.0,16640.43
2014,2.4,73715.0,208.0,41023.83
2009,4.0,175939.0,347.0,61184.19
2013,2.4,106998.0,208.0,37907.57
2001,2.6,127858.0,226.0,38478.15
2013,1.9,153557.0,165.0,32335.63
2022,2.5,96123.0,217.0,42746.69
2013,3.5,67165.0,304.0,59817.41
2005,2.6,75411.0,226.0,43925.43
2020,4.2,14686.0,365.0,74265.24
1999,3.5,150340.0,304.0,49646.71
1999,2.4,149137.0,208.0,33337.48
2016,2.4,199183.0,208.0,38370.03
2002,3.8,140746.0,330.0,56562.92
2004,2.6,152761.0,226.0,38749.33
2000,3.6,115923.0,313.0,55702.53
2009,4.1,143244.0,356.0,64866.98
2010,2.3,174480.0,200.0,34397.2
2022,2.8,129074.0,243.0,46073.01
2011,3.3,93938.0,287.0,51074.05
2002,3.1,108989.0,269.0,45609.89
2002,3.1,157593.0,269.0,47819.15
2019,1.4,95437.0,122.0,27650.59
2003,1.8,164453.0,156.0,28553.97
1996,2.1,215430.0,182.0,24401.02
2009,3.5,165073.0,304.0,54633.23
2012,1.5,157357.0,130.0,25604.58
1997,3.7,137382.0,321.0,56543.9
2011,3.1,81157.0,269.0,49960.25
1998,3.4,76621.0,295.0,50534.57
1998,1.8,76119.0,156.0,30470.03
2008,2.6,147737.0,226.0,40386.93
2003,2.7,100527.0,235.0,42338.55
2003,2.7,118550.0,235.0,42476.56
2019,2.7,140933.0,235.0,42417.11
2020,2.3,77979.0,200.0,41691.76
2017,2.6,94904.0,226.0,42287.26
2012,3.3,136144.0,287.0,52599.61
2004,1.6,105457.0,139.0,24969.04
2015,3.7,110127.0,321.0,59226.22
1998,3.3,68367.0,287.0,51558.25
2006,1.7,110804.0,148.0,27766.48
2021,2.8,202608.0,243.0,44056.54
2002,3.2,97682.0,278.0,47016.94
1996,1.5,62649.0,130.0,24381.16
2016,2.5,167907.0,217.0,40988.55
2007,2.4,146168.0,208.0,34520.8
2015,2.0,130631.0,174.0,33432.6
2010,2.6,54068.0,226.0,43404.99
2022,2.0,61169.0,174.0,35670.79
1996,3.6,43134.0,313.0,53575.14
2005,2.0,141577.0,174.0,32821.9
2004,3.1,170993.0,269.0,51364.59
2009,1.2,143263.0,104.0,20648.48
